car-id,initial-timestamp,car-type,time-taken-hours,distance-travelled-km,avg-kmh,route-taken,sensor-count,unique-sensors,number-campings,trace-complete
20162919052953-47,2016-01-19 05:29:53,2,0.48777777777777775,31.285647360000002,64.13914037357631,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20160519070551-254,2016-01-19 07:05:51,2P,1.1719444444444445,93.47069952000001,79.75693725337759,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,10,5,0,True
20162919082959-581,2016-01-19 08:29:59,1,1.0941666666666667,57.06733824000001,52.15598315917747,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,8,8,0,True
20160919090925-42,2016-01-19 09:09:25,4,0.5869444444444445,51.853063680000005,88.34407441930904,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20161619091627-25,2016-01-19 09:16:27,2P,2.5708333333333333,83.33183232,32.41432699643436,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20163319023315-421,2016-01-19 14:33:15,1,0.3325,23.85047808,71.73076114285713,entrance2/entrance4,2,2,0,True
20163519063510-512,2016-01-19 06:35:10,2P,8.470277777777778,298.56549888,35.24860774499066,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop2/ranger-stop2/general-gate1/general-gate4/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/ranger-stop6/gate5/gate4/ranger-stop5/ranger-stop5/gate4/general-gate3/camping8/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate5/ranger-stop6/gate6/general-gate7/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/ranger-stop4/ranger-stop4/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,49,23,1,True
20160519050557-605,2016-01-19 17:05:57,1,0.48638888888888887,51.853063680000005,106.60824057567106,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20164619034644-667,2016-01-19 15:46:44,2P,2.738888888888889,83.33183232,30.4254154515213,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20160920040918-491,2016-01-20 04:09:18,1,0.5352777777777777,28.19570688,52.67490647016088,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20162720042739-621,2016-01-20 04:27:39,2,0.2941666666666667,23.85047808,81.07811245325777,entrance2/entrance4,2,2,0,True
20165320075322-786,2016-01-20 07:53:22,3,0.9463888888888888,46.63878912,49.28078685999413,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,6,6,0,True
20165020105048-842,2016-01-20 10:50:48,5,0.42583333333333334,26.45761536,62.13138636399217,entrance1/general-gate7/entrance3,3,3,0,True
20164820104837-773,2016-01-20 10:48:37,2,1.5305555555555554,101.29211136,66.17996386497279,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/camping8/camping8/general-gate5/entrance4,11,10,2,True
20165519125545-196,2016-01-19 12:55:45,2,23.648888888888887,123.40449792,5.218194330389025,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping2/camping2/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,16,8,2,True
20164420124427-343,2016-01-20 12:44:27,1,0.5430555555555555,26.45761536,48.71990552225064,entrance3/general-gate7/entrance1,3,3,0,True
20164520024515-601,2016-01-20 14:45:15,2P,2.9988888888888887,99.36089856,33.13257084253427,ranger-base/gate8/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,20,10,0,True
20165021055052-804,2016-01-21 05:50:52,1,0.8288888888888889,70.29614592,84.80768274530831,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20162421032404-6,2016-01-21 15:24:04,2,1.2752777777777777,95.11223040000002,74.5815790546722,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/entrance2,9,8,2,True
20163821073807-579,2016-01-21 07:38:07,2P,9.298055555555555,298.56549888000006,32.11053075517582,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/ranger-stop4/ranger-stop4/general-gate7/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop2/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,49,23,1,True
20161021051050-777,2016-01-21 17:10:50,4,0.5347222222222222,28.195706879999996,52.72963364571428,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20161021081001-651,2016-01-21 20:10:01,1,0.6180555555555556,51.85306368,83.89709179685393,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20162021032007-425,2016-01-21 15:20:07,2P,8.522222222222222,298.56549888000006,35.033761276662325,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/ranger-stop4/ranger-stop4/general-gate7/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop2/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,49,23,1,True
20164422054446-360,2016-01-22 05:44:46,2,0.6708333333333333,48.66656256,72.54642866086958,entrance2/camping6/camping6/entrance2,4,2,2,True
20162122062119-879,2016-01-22 06:21:19,2,0.7680555555555556,70.29614592,91.52481928101265,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20163522103542-330,2016-01-22 10:35:42,2P,3.045,112.30002432,36.8801393497537,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop2/ranger-stop2/general-gate1/general-gate4/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,18,13,0,True
20164422044448-913,2016-01-22 16:44:48,6,0.615,51.853063680000005,84.31392468292684,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20164022024003-804,2016-01-22 14:40:03,2P,2.995277777777778,99.36089856,33.17251551664657,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,20,10,0,True
20164822054823-186,2016-01-22 17:48:23,2P,2.773888888888889,83.33183232,30.04151776006409,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20161622051615-710,2016-01-22 17:16:15,2P,3.948611111111111,113.458752,28.73383800211045,ranger-base/gate8/gate5/ranger-stop6/ranger-stop6/gate6/general-gate7/ranger-stop4/ranger-stop4/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,19,13,0,True
20161722091711-566,2016-01-22 21:17:11,1,0.31777777777777777,23.85047808,75.053952,entrance4/entrance2,2,2,0,True
20160423010413-528,2016-01-23 01:04:13,3,0.34,23.85047808,70.14846494117646,entrance2/entrance4,2,2,0,True
20162023022030-531,2016-01-23 02:20:30,4,0.49777777777777776,31.285647360000002,62.85063085714286,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20165423075417-451,2016-01-23 07:54:17,3,0.5402777777777777,31.285647360000002,57.90659665604114,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20165023085003-27,2016-01-23 08:50:03,2P,2.6466666666666665,99.36089856,37.541901219143575,ranger-base/gate8/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,20,10,0,True
20163623113636-731,2016-01-23 11:36:36,1,0.39,20.85709824,53.479739076923074,entrance3/entrance0,2,2,0,True
20164723114751-314,2016-01-23 11:47:51,3,1.6391666666666667,108.53415936,66.21301028571429,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping3/camping3/general-gate7/entrance3,12,10,2,True
20164623054645-920,2016-01-23 17:46:45,4,0.5266666666666666,51.853063680000005,98.45518420253167,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20165224045224-411,2016-01-24 04:52:24,3,0.5888888888888889,28.19570688,47.8795022490566,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20163524083522-221,2016-01-24 08:35:22,2,0.44583333333333336,26.45761536,59.34418398504672,entrance3/general-gate7/entrance1,3,3,0,True
20163424083422-554,2016-01-24 08:34:22,2P,2.8933333333333335,83.33183232,28.801324534562212,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20163324123323-506,2016-01-24 12:33:23,4,0.5066666666666667,28.19570688,55.64942147368421,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20163424103445-912,2016-01-24 10:34:45,2P,2.7377777777777776,83.33183232,30.437763428571433,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20160825120827-912,2016-01-25 00:08:27,6,0.4822222222222222,31.285647360000002,64.87807056221199,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20164124044125-818,2016-01-24 16:41:25,2P,10.004722222222222,298.56549888000006,29.842457616347843,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/ranger-stop4/ranger-stop4/general-gate7/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop2/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,49,23,1,True
20160325040313-769,2016-01-25 04:03:13,4,0.4841666666666667,26.45761536,54.64567716351118,entrance3/general-gate7/entrance1,3,3,0,True
20164825064835-183,2016-01-25 06:48:35,2,0.4866666666666667,51.853063680000005,106.54739112328768,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20163925063928-121,2016-01-25 06:39:28,2P,1.6688888888888889,83.33183232,49.93252269507324,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20161425111447-39,2016-01-25 11:14:47,4,0.48833333333333334,28.195706879999996,57.73864890102388,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20163025023033-470,2016-01-25 14:30:33,1,1.3683333333333334,105.54077952,77.13089855298416,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/entrance2,11,10,2,True
20165525025503-23,2016-01-25 14:55:03,2P,1.123888888888889,6.952366080000001,6.185990580326249,ranger-base/gate8/camping6/camping6/gate8/ranger-base,6,3,2,True
20161925031947-867,2016-01-25 15:19:47,2P,2.2675,83.33183232,36.750532445424476,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20163525053516-998,2016-01-25 17:35:16,2P,2.018611111111111,83.33183232,41.28176638943168,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20165426015410-642,2016-01-26 01:54:10,1,0.37416666666666665,23.85047808,63.742925826280626,entrance4/entrance2,2,2,0,True
20163526083538-749,2016-01-26 08:35:38,2P,2.0858333333333334,64.11626496,30.73892047622852,ranger-base/gate8/gate5/ranger-stop6/gate6/general-gate7/ranger-stop4/ranger-stop4/general-gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,14,7,0,True
20160726120734-512,2016-01-26 12:07:34,2,0.43416666666666665,26.45761536,60.93884535892514,entrance1/general-gate7/entrance3,3,3,0,True
20161026061018-468,2016-01-26 06:10:18,1,6.6075,123.114816,18.6325866061294,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,14,8,2,True
20164026124043-92,2016-01-26 12:40:43,2P,2.0780555555555558,83.33183232,40.10086838016308,ranger-base/gate8/gate5/ranger-stop6/ranger-stop6/gate5/gate4/ranger-stop5/ranger-stop5/gate4/general-gate3/camping8/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,19,11,1,True
20160926030956-316,2016-01-26 15:09:56,5,0.40555555555555556,20.85709824,51.42846141369863,entrance3/entrance0,2,2,0,True
20162527082519-79,2016-01-27 08:25:19,2,1.3280555555555555,77.15195136000001,58.0939186145158,entrance2/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,11,9,2,True
20160827070804-996,2016-01-27 07:08:04,2P,4.9094444444444445,129.10157568,26.296575333710535,ranger-base/gate8/gate5/ranger-stop6/ranger-stop6/gate6/general-gate1/ranger-stop2/ranger-stop2/general-gate1/gate0/gate1/gate2/ranger-stop1/ranger-stop1/gate2/gate1/gate0/general-gate1/ranger-stop2/ranger-stop2/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,26,14,0,True
20165327125317-477,2016-01-27 12:53:17,1,0.53,31.285647360000002,59.02952332075472,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20164327124350-648,2016-01-27 12:43:50,2P,3.155,114.23123712000002,36.206414301109355,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate5/ranger-stop6/ranger-stop6/gate6/general-gate7/ranger-stop4/ranger-stop4/general-gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,21,10,0,True
20162627032640-337,2016-01-27 15:26:40,3,0.5183333333333333,31.285647360000002,60.358162109324766,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20163527083549-625,2016-01-27 20:35:49,1,0.33166666666666667,23.85047808,71.91098918592964,entrance4/entrance2,2,2,0,True
20162427022429-757,2016-01-27 14:24:29,2P,8.063611111111111,298.56549888000006,37.02627703220918,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/ranger-stop4/ranger-stop4/general-gate7/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/gate6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop2/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,49,23,1,True
20163627113603-588,2016-01-27 23:36:03,3,0.5044444444444445,31.285647360000002,62.02000577973568,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20161727111744-65,2016-01-27 23:17:44,3,0.8841666666666667,70.29614592,79.50553732704995,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20160428090427-775,2016-01-28 09:04:27,2P,2.3208333333333333,83.33183232,35.905995972710954,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/camping8/general-gate3/gate4/ranger-stop5/ranger-stop5/gate4/gate5/ranger-stop6/ranger-stop6/gate5/gate8/ranger-base,19,11,1,True
20161828111841-833,2016-01-28 11:18:41,2P,1.1625,84.58712064000001,72.76311452903226,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,10,5,0,True
20162128122126-928,2016-01-28 12:21:26,4,0.3055555555555556,23.85047808,78.05611007999998,entrance4/entrance2,2,2,0,True
20165728115731-457,2016-01-28 11:57:31,2,1.3519444444444444,101.19555072,74.8518558849394,entrance3/general-gate7/camping5/camping5/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,12,10,2,True
20162428102404-191,2016-01-28 10:24:04,2P,2.9466666666666668,116.93493504000001,39.6838014841629,ranger-base/gate8/gate5/ranger-stop6/gate6/general-gate7/camping3/camping3/general-gate7/gate6/ranger-stop6/ranger-stop6/gate5/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,21,10,2,True
20162628012645-838,2016-01-28 13:26:45,1,0.835,70.29614592,84.18700110179641,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20162028052036-52,2016-01-28 17:20:36,2P,3.4475,114.03811584000003,33.07849625525744,ranger-base/gate8/general-gate5/general-gate2/ranger-stop0/ranger-stop2/ranger-stop2/general-gate1/gate0/gate1/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,20,15,0,True
20164328094351-379,2016-01-28 21:43:51,1,0.4588888888888889,26.45761536,57.65582039709442,entrance1/general-gate7/entrance3,3,3,0,True
20163529023524-230,2016-01-29 02:35:24,3,0.5391666666666667,28.19570688,52.29497412055641,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20164629044619-406,2016-01-29 04:46:19,1,0.42277777777777775,20.85709824,49.33347809724047,entrance0/entrance3,2,2,0,True
20164124024115-14,2016-01-24 14:41:15,1,116.99638888888889,131.80527360000002,1.1265755708509524,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,17,10,2,True
20161429011440-821,2016-01-29 13:14:40,2P,1.6111111111111112,77.82787584,48.30695741793104,ranger-base/gate8/gate5/ranger-stop6/gate6/general-gate7/gate2/ranger-stop1/ranger-stop1/gate2/general-gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,16,8,0,True
20160629030642-254,2016-01-29 15:06:42,1,0.49722222222222223,31.285647360000002,62.92085502569833,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20165529035543-814,2016-01-29 15:55:43,5,0.5855555555555556,51.85306368,88.55361918785577,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20161229041253-488,2016-01-29 16:12:53,1,0.6383333333333333,54.46020096,85.31624171279374,entrance4/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,9,8,2,True
20164629074656-298,2016-01-29 19:46:56,4,0.5113888888888889,26.45761536,51.736781801195,entrance3/general-gate7/entrance1,3,3,0,True
20162930022935-233,2016-01-30 02:29:35,2,0.3347222222222222,23.85047808,71.2545403219917,entrance4/entrance2,2,2,0,True
20161630071644-711,2016-01-30 07:16:44,2,0.45055555555555554,28.195706879999996,62.57986730456226,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20163130073114-683,2016-01-30 07:31:14,3,0.5202777777777777,28.19570688,54.1935636775227,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20161430021441-440,2016-01-30 14:14:41,3,0.45055555555555554,26.45761536,58.72220425154131,entrance3/general-gate7/entrance1,3,3,0,True
20165130125132-70,2016-01-30 12:51:32,2P,3.0077777777777777,83.33183232,27.705448499445883,ranger-base/gate8/gate5/ranger-stop6/ranger-stop6/gate5/gate4/ranger-stop5/ranger-stop5/gate4/general-gate3/camping8/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,19,11,1,True
20162630022636-741,2016-01-30 14:26:36,2,2.410277777777778,147.06185472000004,61.0144839220929,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping2/camping2/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,17,10,2,True
20161730021724-834,2016-01-30 14:17:24,2P,2.897777777777778,83.33183232,28.757150723926383,ranger-base/gate8/gate5/ranger-stop6/ranger-stop6/gate5/gate4/ranger-stop5/ranger-stop5/gate4/general-gate3/camping8/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate8/ranger-base,19,11,1,True
20163131123156-712,2016-01-31 00:31:56,1,0.6097222222222223,51.853063680000005,85.04374908792711,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20161231021249-252,2016-01-31 02:12:49,1,0.35305555555555557,20.85709824,59.075966690794644,entrance0/entrance3,2,2,0,True
20164731064749-830,2016-01-31 06:47:49,2P,2.503888888888889,99.36089856,39.68263088706456,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,20,10,0,True
20160331080347-624,2016-01-31 08:03:47,3,1.3466666666666667,77.15195136000001,57.29105299009902,entrance2/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,11,9,2,True
20160331120342-762,2016-01-31 12:03:42,2P,2.6680555555555556,99.36089856,37.24094063675169,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,20,10,0,True
20161131041111-544,2016-01-31 16:11:11,4,0.3502777777777778,20.85709824,59.5444517557494,entrance0/entrance3,2,2,0,True
20163931023933-624,2016-01-31 14:39:33,2P,1.893888888888889,104.09236992000002,54.96223697741274,ranger-base/gate8/gate5/ranger-stop6/ranger-stop6/gate5/gate4/ranger-stop5/ranger-stop5/gate4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/ranger-stop2/ranger-stop0/general-gate2/general-gate5/gate8/ranger-base,20,10,0,True
20163701123703-15,2016-02-01 00:37:03,1,0.7941666666666667,70.29614592,88.5156087135362,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20165501025546-202,2016-02-01 02:55:46,5,1.013611111111111,80.72469504000001,79.64069666867637,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,9,9,0,True
20165901035931-51,2016-02-01 03:59:31,2,0.5852777777777778,31.285647360000002,53.45435714095871,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20162601042615-33,2016-02-01 04:26:15,1,0.4791666666666667,26.45761536,55.21589292521739,entrance1/general-gate7/entrance3,3,3,0,True
20164501054552-84,2016-02-01 05:45:52,1,0.8591666666666666,46.63878912,54.28375067313288,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,6,6,0,True
20161101061108-407,2016-02-01 06:11:08,3,0.5155555555555555,51.853063680000005,100.5770631724138,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20160401060427-489,2016-02-01 06:04:27,2P,1.3491666666666666,70.00646400000001,51.88867004323657,ranger-base/gate8/gate5/ranger-stop6/ranger-stop6/gate5/general-gate5/camping8/camping8/general-gate5/gate8/ranger-base,12,6,2,True
20164001074047-570,2016-02-01 07:40:47,1,0.865,46.63878912,53.917675283236996,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,6,6,0,True
20163001083025-280,2016-02-01 08:30:25,3,0.3422222222222222,23.85047808,69.69295542857142,entrance4/entrance2,2,2,0,True
20163301093320-883,2016-02-01 09:33:20,3,1.3958333333333333,82.55934720000002,59.146995008955244,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,16,9,2,True
20163501113515-821,2016-02-01 11:35:15,1,0.8830555555555556,46.63878912,52.81523775778546,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20161601121615-712,2016-02-01 12:16:15,1,0.5136111111111111,26.45761536,51.51293417847484,entrance3/general-gate7/entrance1,3,3,0,True
20161101011144-757,2016-02-01 13:11:44,3,0.755,70.29614592,93.1074780397351,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20163001043000-71,2016-02-01 16:30:00,4,0.47444444444444445,28.19570688,59.4288903793911,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20163501043512-133,2016-02-01 16:35:12,4,0.45611111111111113,28.195706879999996,61.81762775152252,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20164901074925-873,2016-02-01 19:49:25,1,1.1088888888888888,80.72469504,72.79782117835671,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20164501084551-118,2016-02-01 20:45:51,1,0.5297222222222222,51.853063680000005,97.88727280964868,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,7,7,0,True
20162201112254-344,2016-02-01 23:22:54,5,0.5422222222222223,28.195706879999996,52.0002790819672,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
